Date,Cap Weighted Composite_Index
18/05/2012,26.007465390882217
21/05/2012,26.722459450678375
22/05/2012,26.595754098694858
23/05/2012,26.615389744966386
24/05/2012,26.481573144311998
25/05/2012,26.432535047038527
29/05/2012,26.83529329652052
30/05/2012,26.707443834734214
31/05/2012,26.563447793759263
01/06/2012,25.836946154525165
04/06/2012,25.88702701462396
05/06/2012,26.001990025263893
06/06/2012,26.6462691460846
07/06/2012,26.553900477046586
08/06/2012,26.862523129880145
11/06/2012,26.380830261215024
12/06/2012,26.724162502749362
13/06/2012,26.542959235376728
14/06/2012,26.65481059208176
15/06/2012,27.06542870712685
18/06/2012,27.18697631480407
19/06/2012,27.423989972531423
20/06/2012,27.491167493635015
21/06/2012,26.813445252342046
22/06/2012,27.041552449557916
25/06/2012,26.51722992600889
26/06/2012,26.54154974052643
27/06/2012,26.69804532366792
28/06/2012,26.45959351936618
29/06/2012,27.237750357380516
02/07/2012,27.33108488955973
03/07/2012,27.562394348326265
05/07/2012,27.60970622238288
06/07/2012,27.170248802194546
09/07/2012,27.11997881603187
10/07/2012,26.753533864217445
11/07/2012,26.57533875475016
12/07/2012,26.21529170187428
13/07/2012,26.62742605434001
16/07/2012,26.558851361360492
17/07/2012,26.60558806113081
18/07/2012,27.0854080104038
19/07/2012,27.50049202197987
20/07/2012,26.990956639064517
23/07/2012,26.683530536770878
24/07/2012,26.489996014939578
25/07/2012,26.178956742287962
26/07/2012,26.480375227675914
27/07/2012,26.96892314967677
30/07/2012,27.043497261609478
31/07/2012,27.19023241966839
01/08/2012,27.113400448938574
02/08/2012,27.0230376538594
03/08/2012,27.546462545079432
06/08/2012,27.723584758784266
07/08/2012,27.918975003204782
08/08/2012,27.93038236334741
09/08/2012,27.998964430841873
10/08/2012,28.054439691594144
13/08/2012,28.093202855877234
14/08/2012,27.989685139779752
15/08/2012,28.03815035599547
16/08/2012,28.467831713991455
17/08/2012,28.640731456425506
20/08/2012,28.796411468391916
21/08/2012,28.59500651715419
22/08/2012,28.62702718670243
23/08/2012,28.34608698338119
24/08/2012,28.460389918649483
27/08/2012,28.554864565804696
28/08/2012,28.4691489995081
29/08/2012,28.4481361125327
30/08/2012,28.089899539136248
31/08/2012,28.309298622337852
04/09/2012,28.331605566617885
05/09/2012,28.29185676723313
06/09/2012,28.89313896019128
07/09/2012,28.77896578958131
10/09/2012,28.43276347548931
11/09/2012,28.536639239829675
12/09/2012,28.677917211390547
13/09/2012,29.064109570153924
14/09/2012,29.301567977286936
17/09/2012,29.37690835982194
18/09/2012,29.30058527693915
19/09/2012,29.244493999818726
20/09/2012,29.243135154727646
21/09/2012,29.21294272694503
24/09/2012,28.909555473627986
25/09/2012,28.461105725581586
26/09/2012,28.225991434556327
27/09/2012,28.63499121715274
28/09/2012,28.383509853098857
01/10/2012,28.333283012270698
02/10/2012,28.36804711954129
03/10/2012,28.51363399560075
04/10/2012,28.496731791845843
05/10/2012,28.274760316653662
08/10/2012,27.997846452069016
09/10/2012,27.70645412938607
10/10/2012,27.579612103932718
11/10/2012,27.40771739661735
12/10/2012,27.50320559282573
15/10/2012,27.739996183718507
16/10/2012,28.151527253777253
17/10/2012,27.687425125808822
18/10/2012,27.290581672746175
19/10/2012,26.601241518709173
22/10/2012,26.915767591962332
23/10/2012,26.50668575205258
24/10/2012,26.451471742826143
25/10/2012,26.440201105525478
26/10/2012,26.52305205208669
31/10/2012,26.450169575277975
01/11/2012,26.904882955204513
02/11/2012,26.4279467762566
05/11/2012,26.625454591597144
06/11/2012,26.745580515441926
07/11/2012,25.937891926348254
08/11/2012,25.48247795316212
09/11/2012,25.612928405885395
12/11/2012,25.44417936357857
13/11/2012,25.187418773685625
14/11/2012,24.892917786224878
15/11/2012,24.737118368853025
16/11/2012,24.785478324305934
19/11/2012,25.53437412732825
20/11/2012,25.366432342451784
21/11/2012,25.462313166343794
23/11/2012,25.951848607353153
26/11/2012,26.14763465313786
27/11/2012,25.9587762452864
28/11/2012,26.082474231848785
29/11/2012,26.102305065554763
30/11/2012,25.965519579507735
03/12/2012,25.946409673122513
04/12/2012,25.87023125508091
05/12/2012,25.405940455182524
06/12/2012,25.618723582536024
07/12/2012,25.4809752345088
10/12/2012,25.5851193235616
11/12/2012,25.93585091198283
12/12/2012,25.840486157048986
13/12/2012,25.605071612846597
14/12/2012,25.370169979279215
17/12/2012,25.628296736181802
18/12/2012,26.091532332881734
19/12/2012,26.0059919986496
20/12/2012,25.98199635315019
21/12/2012,25.809996076781577
24/12/2012,25.679827897738875
26/12/2012,25.523671828867858
27/12/2012,25.549654419794198
28/12/2012,25.223645142332558
31/12/2012,25.752507494554337
02/01/2013,26.56256921307864
03/01/2013,26.32271319294513
04/01/2013,26.0092735308294
07/01/2013,25.929000648156673
08/01/2013,25.875063045240296
09/01/2013,25.84316356238068
10/01/2013,25.99500422645666
11/01/2013,26.074755940344655
14/01/2013,25.80740989060146
15/01/2013,25.61299013352667
16/01/2013,25.899708217261157
17/01/2013,26.02126299584819
18/01/2013,25.95118577446388
22/01/2013,26.05370014386031
23/01/2013,26.54695810319867
24/01/2013,25.695820851288715
25/01/2013,25.694153999474427
28/01/2013,25.848654015168567
29/01/2013,25.904536608601774
30/01/2013,25.808295815097704
31/01/2013,25.685264044356398
01/02/2013,25.928171962950653
04/02/2013,25.5526289018774
05/02/2013,25.8416424964738
06/02/2013,25.742609882722338
07/02/2013,25.773286911187743
08/02/2013,26.083821498092902
11/02/2013,26.152794747232385
12/02/2013,26.00696977719058
13/02/2013,26.035636594011084
14/02/2013,26.01309808127972
15/02/2013,25.927194789177772
19/02/2013,26.012590206851396
20/02/2013,25.637021196761108
21/02/2013,25.35919104678393
22/02/2013,25.70471247151793
25/02/2013,25.28156754120436
26/02/2013,25.487872813331933
27/02/2013,25.744216881760202
28/02/2013,25.631466641157157
01/03/2013,25.607623714768582
04/03/2013,25.616069451861467
05/03/2013,25.988087940226226
06/03/2013,25.988394024747315
07/03/2013,26.121707889324878
08/03/2013,26.151861204480458
11/03/2013,26.2321993682096
12/03/2013,26.113401435015238
13/03/2013,26.17898055958653
14/03/2013,26.449161567900294
15/03/2013,26.482640253992013
18/03/2013,26.519188593755842
19/03/2013,26.483620932124733
20/03/2013,26.632398648869746
21/03/2013,26.259622642354408
22/03/2013,26.487667228868528
25/03/2013,26.392539378551106
26/03/2013,26.52188407860639
27/03/2013,26.409171116493404
28/03/2013,26.481389783714313
01/04/2013,26.151866087979563
02/04/2013,26.271328417820133
03/04/2013,26.114728881859303
04/04/2013,26.052230816921053
05/04/2013,25.847084305160045
08/04/2013,25.96755422999081
09/04/2013,26.256478355461613
10/04/2013,26.766171285414455
11/04/2013,26.52508490580526
12/04/2013,26.34695898362197
15/04/2013,25.944896080195207
16/04/2013,26.321509157617747
17/04/2013,25.707986881617675
18/04/2013,25.428443941775544
19/04/2013,25.01760398871307
22/04/2013,25.281015929381752
23/04/2013,25.616192411615618
24/04/2013,25.76762092288473
25/04/2013,25.95331649745228
26/04/2013,26.020961456084123
29/04/2013,26.569996220090783
30/04/2013,27.009146818950384
01/05/2013,26.788297382956852
02/05/2013,27.169183045792575
03/05/2013,27.439511635350808
06/05/2013,27.574608424251853
07/05/2013,27.47942828488505
08/05/2013,27.6170273540251
09/05/2013,27.409220577825128
10/05/2013,27.4665357627719
13/05/2013,27.412802872031662
14/05/2013,27.401303507200222
15/05/2013,27.34901602476096
16/05/2013,27.569727723964053
17/05/2013,27.922685079688012
20/05/2013,28.01782169662243
21/05/2013,27.974468963074564
22/05/2013,27.74581560359102
23/05/2013,27.723348755748336
24/05/2013,27.74836613735874
28/05/2013,27.989841188636607
29/05/2013,28.02871048018684
30/05/2013,28.264593657855077
31/05/2013,28.085909792331375
03/06/2013,28.366937599478735
04/06/2013,28.199375245817045
05/06/2013,27.8750573684639
06/06/2013,27.841813949492884
07/06/2013,28.171431314874205
10/06/2013,28.109693438441656
11/06/2013,27.796467817952887
12/06/2013,27.577335628289383
13/06/2013,27.84651030407899
14/06/2013,27.587909936596773
17/06/2013,27.88545695873715
18/06/2013,28.02614426623811
19/06/2013,27.732523258264678
20/06/2013,27.057058999481566
21/06/2013,26.832599277656502
24/06/2013,26.51702457569878
25/06/2013,26.682969573956154
26/06/2013,26.819146248726934
27/06/2013,26.892398147372184
28/06/2013,26.74970327878281
01/07/2013,26.89669495923603
02/07/2013,26.935948124247787
03/07/2013,27.103711662364702
05/07/2013,27.264033986904824
08/07/2013,27.173008215669324
09/07/2013,27.223796856121723
10/07/2013,27.322383040229283
11/07/2013,27.791580129301135
12/07/2013,27.75888130496207
15/07/2013,27.953997831229266
16/07/2013,28.011998196160228
17/07/2013,27.9920652637585
18/07/2013,28.058319929380836
19/07/2013,27.106726856370585
22/07/2013,27.2184070015373
23/07/2013,27.10143540353586
24/07/2013,27.424246155017034
25/07/2013,27.324556582202405
26/07/2013,27.364927933184987
29/07/2013,27.337250145885967
30/07/2013,27.54089139657903
31/07/2013,27.51710874064002
01/08/2013,27.695169919525174
02/08/2013,27.775366148516362
05/08/2013,27.861817490358273
06/08/2013,27.59461330264106
07/08/2013,27.525277936211452
08/08/2013,27.626432967952937
09/08/2013,27.482003492976503
12/08/2013,27.77501920244397
13/08/2013,28.02027194045928
14/08/2013,28.113262056821647
15/08/2013,27.650769272922517
16/08/2013,27.65304111609957
19/08/2013,27.577229776539774
20/08/2013,27.578037066964374
21/08/2013,27.548259527590922
22/08/2013,27.72832317251666
23/08/2013,28.059894835885146
26/08/2013,27.964342600531385
27/08/2013,27.358937634758743
28/08/2013,27.35928623460363
29/08/2013,27.481702258264438
30/08/2013,27.351515544194267
03/09/2013,27.268192783598664
04/09/2013,27.479271086617103
05/09/2013,27.493505723084603
06/09/2013,27.489790271829683
09/09/2013,27.867284042804485
10/09/2013,28.00627977681461
11/09/2013,27.84396789148801
12/09/2013,27.829571318952556
13/09/2013,27.880190953421064
16/09/2013,27.735636611567458
17/09/2013,27.861904063707833
18/09/2013,28.344156773179517
19/09/2013,28.430383986003278
20/09/2013,28.09207374493012
23/09/2013,28.38155084457541
24/09/2013,28.302515152868114
25/09/2013,28.248918062618422
26/09/2013,28.33172526220069
27/09/2013,28.18452575228476
30/09/2013,28.010361382203666
01/10/2013,28.301248651097964
02/10/2013,28.31538045628099
03/10/2013,28.106384295174173
04/10/2013,28.194034361355545
07/10/2013,28.03890218964042
08/10/2013,27.599208461992056
09/10/2013,27.772033757473803
10/10/2013,28.289065502702
11/10/2013,28.46851203318986
14/10/2013,28.682269395210657
15/10/2013,28.550644356623394
16/10/2013,28.752052197131565
17/10/2013,28.481291031736273
18/10/2013,28.505203821384455
21/10/2013,28.653919716079663
22/10/2013,28.608579629894525
23/10/2013,28.469326973460575
24/10/2013,28.747885388240995
25/10/2013,28.991721740331613
28/10/2013,29.082790764042777
29/10/2013,29.222737056195076
30/10/2013,29.212838340104465
31/10/2013,29.125203555732813
01/11/2013,29.106789938362716
04/11/2013,29.35496333138688
05/11/2013,29.321918335961342
06/11/2013,29.600527670146356
07/11/2013,29.287935065222356
08/11/2013,29.598102666282227
11/11/2013,29.68143197452188
12/11/2013,29.746693201820474
13/11/2013,30.02124169893164
14/11/2013,29.910385643841884
15/11/2013,29.939477914305996
18/11/2013,29.713126538426945
19/11/2013,29.61567097994002
20/11/2013,29.5710100158092
21/11/2013,29.845923196719063
22/11/2013,29.70298856366699
25/11/2013,29.666715300639062
26/11/2013,29.73370132972866
27/11/2013,30.08603378736067
29/11/2013,30.32209248563146
02/12/2013,30.205614365551064
03/12/2013,30.37020027653667
04/12/2013,30.399150300966006
05/12/2013,30.273806972270403
06/12/2013,30.468396756130264
09/12/2013,30.628028933461614
10/12/2013,30.471897665767617
11/12/2013,30.13112135886659
12/12/2013,29.914196476812144
13/12/2013,29.905655380151362
16/12/2013,30.143309057198408
17/12/2013,30.03657365690071
18/12/2013,30.183487081419678
19/12/2013,30.116818107220286
20/12/2013,30.340469139485865
23/12/2013,30.75454891057303
24/12/2013,30.875090524760612
26/12/2013,30.999190928797734
27/12/2013,30.9150458659096
30/12/2013,30.918221730772668
31/12/2013,31.13359477638643
02/01/2014,30.784154038216364
03/01/2014,30.600726224040095
06/01/2014,30.409423659630512
07/01/2014,30.660535803643217
08/01/2014,30.636714096694217
09/01/2014,30.425318130392114
10/01/2014,30.547691168374005
13/01/2014,30.194740912928065
14/01/2014,30.797438232152835
15/01/2014,31.257098152180298
16/01/2014,31.222827567758962
17/01/2014,30.895487588531534
21/01/2014,30.946064944663632
22/01/2014,30.73348506630117
23/01/2014,30.750371410147725
24/01/2014,30.349996761461234
27/01/2014,30.14688649051816
28/01/2014,29.602922967035454
29/01/2014,29.495900307148005
30/01/2014,29.693881733523597
31/01/2014,29.737784054048664
03/02/2014,29.17124408987975
04/02/2014,29.316459269793647
05/02/2014,29.37602130084194
06/02/2014,29.598046670562013
07/02/2014,30.001507621659307
10/02/2014,30.24417388371627
11/02/2014,30.57149382781837
12/02/2014,30.72765919407232
13/02/2014,31.028146928776824
14/02/2014,31.14407804762068
18/02/2014,31.137387828016397
19/02/2014,30.966929300829445
20/02/2014,31.03986786985445
21/02/2014,30.901385195857742
24/02/2014,30.941753347563953
25/02/2014,30.768217179454638
26/02/2014,30.758973656658625
27/02/2014,31.0683402064078
28/02/2014,31.069777257140757
03/03/2014,30.892384300070663
04/03/2014,31.271978035588944
05/03/2014,31.262009239742444
06/03/2014,31.280530758205654
07/03/2014,31.205255147392197
10/03/2014,31.14499575629989
11/03/2014,31.195620392393685
12/03/2014,31.288378564056845
13/03/2014,30.867205155591332
14/03/2014,30.659586946401532
17/03/2014,30.98848499412815
18/03/2014,31.452311822131957
19/03/2014,31.30368893140106
20/03/2014,31.710046261297794
21/03/2014,31.604958393595595
24/03/2014,31.723262630882143
25/03/2014,32.12321095671589
26/03/2014,31.772833746233953
27/03/2014,31.52155286442766
28/03/2014,31.73738711353242
31/03/2014,32.13710385235612
01/04/2014,32.51164246104965
02/04/2014,32.46732588862287
03/04/2014,32.23134755089825
04/04/2014,31.67083158219663
07/04/2014,31.551824738374993
08/04/2014,31.66358899926643
09/04/2014,32.10539727433317
10/04/2014,31.454441395522217
11/04/2014,31.20158096056148
14/04/2014,31.4762126435815
15/04/2014,31.55205919577295
16/04/2014,31.697296561524944
17/04/2014,31.63172812511698
21/04/2014,31.91196293560319
22/04/2014,32.020159525959706
23/04/2014,31.804961548518257
24/04/2014,32.394226636389014
25/04/2014,32.11260466220446
28/04/2014,32.62760070758701
29/04/2014,32.71995683216489
30/04/2014,32.823371161322456
01/05/2014,32.6230450925072
02/05/2014,32.52842006818385
05/05/2014,32.60666429616553
06/05/2014,32.310722505735306
07/05/2014,32.3058232593715
08/05/2014,32.319253402790764
09/05/2014,32.30558209905477
12/05/2014,32.747142307303676
13/05/2014,32.76753486962306
14/05/2014,32.568844077786146
15/05/2014,32.261067230028104
16/05/2014,32.54332083416743
19/05/2014,32.74422575424051
20/05/2014,32.5703583850556
21/05/2014,32.819729827378836
22/05/2014,32.78600318455928
23/05/2014,33.02022421302406
27/05/2014,33.28588789559935
28/05/2014,33.17972134639621
29/05/2014,33.45156286823156
30/05/2014,33.52505741517976
02/06/2014,33.49763748147828
03/06/2014,33.51936017717405
04/06/2014,33.65325451788374
05/06/2014,33.99704930979177
06/06/2014,34.16344699566081
09/06/2014,34.27737151269869
10/06/2014,34.29784260302725
11/06/2014,34.20839263824787
12/06/2014,33.88986959627566
13/06/2014,34.14313337482184
16/06/2014,34.32326097818302
17/06/2014,34.377832529368945
18/06/2014,34.5802991327233
19/06/2014,34.480085166367985
20/06/2014,34.30875818736149
23/06/2014,34.36393460598521
24/06/2014,34.21499113634034
25/06/2014,34.29349793238263
26/06/2014,34.25980732167234
27/06/2014,34.49988182964994
30/06/2014,34.592818493202564
01/07/2014,34.999620800853684
02/07/2014,35.0819637559389
03/07/2014,35.20576339795022
07/07/2014,35.30220801473332
08/07/2014,35.07924885899626
09/07/2014,35.16040655824533
10/07/2014,35.11597847373215
11/07/2014,35.24690609164037
14/07/2014,35.53577474361254
15/07/2014,35.42507746702045
16/07/2014,36.00227359986059
17/07/2014,35.65531460123265
18/07/2014,35.85459717031746
21/07/2014,35.77316991453044
22/07/2014,36.06556421319389
23/07/2014,36.16818102898358
24/07/2014,36.162460938529904
25/07/2014,36.12349253232687
28/07/2014,36.18969386272126
29/07/2014,36.02298562985122
30/07/2014,35.98459867818234
31/07/2014,35.303607684727965
01/08/2014,35.206723836685974
04/08/2014,35.34542861990675
05/08/2014,35.025602106110235
06/08/2014,34.90955685611707
07/08/2014,34.751521589879275
08/08/2014,34.94046163991736
11/08/2014,35.18437586055716
12/08/2014,35.20588473499207
13/08/2014,35.594824145610296
14/08/2014,35.604515769093595
15/08/2014,35.79151140723228
18/08/2014,36.120821465274304
19/08/2014,36.39361973239401
20/08/2014,36.36396809577876
21/08/2014,36.55658024237732
22/08/2014,36.57273657377879
25/08/2014,36.5948107683355
26/08/2014,36.572630545089226
27/08/2014,36.6430744842624
28/08/2014,36.61648106671509
29/08/2014,36.79608063261241
02/09/2014,36.7155400718408
03/09/2014,36.33439395998277
04/09/2014,36.256327915956575
05/09/2014,36.528104094372296
08/09/2014,36.53851118327352
09/09/2014,36.41222518958464
10/09/2014,36.77096263241221
11/09/2014,36.871921027978836
12/09/2014,36.69017930063801
15/09/2014,36.490294419789606
16/09/2014,36.688386251462944
17/09/2014,36.67800802533162
18/09/2014,36.885658547556766
19/09/2014,36.764704087763896
22/09/2014,36.57169165653827
23/09/2014,36.540681799984405
24/09/2014,36.733321462189586
25/09/2014,35.8778011810234
26/09/2014,36.42249409765478
29/09/2014,36.40332740252965
30/09/2014,36.40837658123572
01/10/2014,35.83511836667109
02/10/2014,35.8409851724592
03/10/2014,36.04993771157038
06/10/2014,35.97933232924815
07/10/2014,35.459578706151106
08/10/2014,36.21879273705121
09/10/2014,35.65103354645118
10/10/2014,34.71304290826082
13/10/2014,34.2540210980849
14/10/2014,34.23916616257866
15/10/2014,33.99711895696426
16/10/2014,33.781493918368476
17/10/2014,34.29362225908729
20/10/2014,34.20871719243705
21/10/2014,34.77254474133846
22/10/2014,34.5099120794526
23/10/2014,34.98270713299401
24/10/2014,35.36341860464916
27/10/2014,35.36407100773316
28/10/2014,35.838552665102526
29/10/2014,35.9253574278931
30/10/2014,35.72779005329926
31/10/2014,36.35358450638445
03/11/2014,36.639590797069715
04/11/2014,36.591716271006575
05/11/2014,36.67141245035533
06/11/2014,36.7581548869386
07/11/2014,36.76481813022395
10/11/2014,36.85646915602484
11/11/2014,36.91329951491417
12/11/2014,36.9685805037411
13/11/2014,37.343003007742496
14/11/2014,37.5850790989647
17/11/2014,37.50699888390829
18/11/2014,37.60480557494279
19/11/2014,37.38684928211187
20/11/2014,37.72319289198495
21/11/2014,37.74415353466615
24/11/2014,38.05520754942649
25/11/2014,37.94858158721862
26/11/2014,38.22175118529567
28/11/2014,38.332750746577446
01/12/2014,37.96272498413745
02/12/2014,38.02838169107829
03/12/2014,38.251043327680435
04/12/2014,38.27718150138206
05/12/2014,38.18789132382749
08/12/2014,37.60939066449913
09/12/2014,37.81574678342378
10/12/2014,37.154232439816816
11/12/2014,37.24158137103973
12/12/2014,36.81462956635458
15/12/2014,36.408757947220124
16/12/2014,35.865821301061274
17/12/2014,36.514692043949196
18/12/2014,37.71416548117698
19/12/2014,37.66909119264338
22/12/2014,38.07295038911421
23/12/2014,38.17005508856823
24/12/2014,38.07211423387201
26/12/2014,38.24150104724725
29/12/2014,38.06979527365125
30/12/2014,37.73934541033431
31/12/2014,37.3162955430865
02/01/2015,37.26245229894379
05/01/2015,36.58683462175904
06/01/2015,36.12110505810218
07/01/2015,36.41862328753466
08/01/2015,37.42486368720295
09/01/2015,37.39208114199806
12/01/2015,36.763156663234994
13/01/2015,36.72492759195837
14/01/2015,36.49909250311769
15/01/2015,35.960762777470805
16/01/2015,36.23695369026225
20/01/2015,36.57423400632833
21/01/2015,36.502497364940155
22/01/2015,37.28050335117478
23/01/2015,37.28964009751702
26/01/2015,37.169795081226404
27/01/2015,35.682092664690984
28/01/2015,35.81850619722783
29/01/2015,36.58266975922725
30/01/2015,35.74106698129407
02/02/2015,36.18016036425907
03/02/2015,36.55753093098293
04/02/2015,36.6340481565758
05/02/2015,37.00142691005283
06/02/2015,36.72579746723971
09/02/2015,36.702579561069406
10/02/2015,37.37352400688063
11/02/2015,37.570169769681655
12/02/2015,38.16869441084467
13/02/2015,38.50239536052565
17/02/2015,38.61104870461375
18/02/2015,38.73156274295724
19/02/2015,38.76878087089802
20/02/2015,39.01160932278081
23/02/2015,39.25685133704026
24/02/2015,39.27699647942087
25/02/2015,38.756334763704544
26/02/2015,38.900632835255834
27/02/2015,38.65801300234174
02/03/2015,38.90093941371628
03/03/2015,38.57735770437028
04/03/2015,38.31228441147835
05/03/2015,38.171186336865155
06/03/2015,37.72677388132502
09/03/2015,37.98059093107187
10/03/2015,37.16194550162135
11/03/2015,36.90417969568735
12/03/2015,36.98294067882316
13/03/2015,36.88451037255259
16/03/2015,37.28790091748099
17/03/2015,37.42552230027657
18/03/2015,37.84536283959483
19/03/2015,37.73261450292483
20/03/2015,37.93179969209753
23/03/2015,38.00538065625092
24/03/2015,37.78699211784267
25/03/2015,36.64941609976356
26/03/2015,36.70923915650573
27/03/2015,36.73628082555326
30/03/2015,37.25915676207607
31/03/2015,36.86840924170296
01/04/2015,36.78173950709672
02/04/2015,36.8268183310396
06/04/2015,37.35706695024074
07/04/2015,37.210457863545216
08/04/2015,37.19513794996422
09/04/2015,37.40947082817972
10/04/2015,37.629052458054055
13/04/2015,37.52070304737998
14/04/2015,37.370559331235064
15/04/2015,37.840269192055935
16/04/2015,37.68489639435731
17/04/2015,37.17170758836675
20/04/2015,37.9798593195717
21/04/2015,37.845834179552824
22/04/2015,38.20977538501572
23/04/2015,38.42922600145554
24/04/2015,39.103526161112846
27/04/2015,39.41293937358035
28/04/2015,39.531517627892526
29/04/2015,39.30163239365457
30/04/2015,38.64489371995122
01/05/2015,39.325556431723236
04/05/2015,39.23070667029557
05/05/2015,38.5587371789997
06/05/2015,38.08680871537694
07/05/2015,38.2215690645748
08/05/2015,38.83806820022249
11/05/2015,38.618628182912495
12/05/2015,38.44320490240284
13/05/2015,38.64685750156615
14/05/2015,39.29777901867175
15/05/2015,39.17123716961577
18/05/2015,39.34131181136463
19/05/2015,39.217367479787896
20/05/2015,39.26767251261986
21/05/2015,39.40401429349592
22/05/2015,39.39017692645308
26/05/2015,38.83728749737788
27/05/2015,39.52941312864567
28/05/2015,39.52616653799202
29/05/2015,39.14632027442829
01/06/2015,39.27498027948536
02/06/2015,39.05504120863384
03/06/2015,39.01920392704961
04/06/2015,38.64160593094376
05/06/2015,38.462734706849034
08/06/2015,38.04535574491849
09/06/2015,37.95062680484872
10/06/2015,38.567724316601584
11/06/2015,38.507850366977124
12/06/2015,38.14802388101615
15/06/2015,37.932648997191905
16/06/2015,38.178446584452765
17/06/2015,38.20416543573658
18/06/2015,38.48671340634032
19/06/2015,38.152314841923335
22/06/2015,38.42443664066608
23/06/2015,38.31379626747543
24/06/2015,38.2107630137885
25/06/2015,38.1035508040798
26/06/2015,37.598798132411154
29/06/2015,36.855944249281215
30/06/2015,36.877101645767496
01/07/2015,37.11738088499169
02/07/2015,37.17639942757676
06/07/2015,36.978209960736756
07/07/2015,36.90632241086808
08/07/2015,36.325563226495646
09/07/2015,36.07518396552542
10/07/2015,36.59691687995236
13/07/2015,37.19507436066754
14/07/2015,37.30185651091953
15/07/2015,37.39473414215609
16/07/2015,37.813499580139386
17/07/2015,37.895015789450326
20/07/2015,38.11309678340042
21/07/2015,37.63884054173994
22/07/2015,36.591479481332144
23/07/2015,36.80625664948575
24/07/2015,36.53235490403633
27/07/2015,36.169824320936286
28/07/2015,36.49510455119507
29/07/2015,36.68882780122656
30/07/2015,36.811222547393
31/07/2015,36.68133880799917
03/08/2015,36.32042251196772
04/08/2015,35.99736410356731
05/08/2015,36.22974789511746
06/08/2015,35.87184569917809
07/08/2015,35.89277339260743
10/08/2015,36.66274198361041
11/08/2015,35.649585637791446
12/08/2015,35.948465034380106
13/08/2015,35.82548808536654
14/08/2015,36.02517660753728
17/08/2015,36.28389692146807
18/08/2015,36.052066539843985
19/08/2015,35.58679344636107
20/08/2015,34.758099893484804
21/08/2015,33.26653545169674
24/08/2015,32.226847109475266
25/08/2015,31.858021191209026
26/08/2015,33.43041784267787
27/08/2015,34.27229126220748
28/08/2015,34.41093051190856
31/08/2015,34.27207704188249
01/09/2015,32.99575185158104
02/09/2015,33.98132630964312
03/09/2015,33.98957058958386
04/09/2015,33.464091940878355
08/09/2015,34.53534969646076
09/09/2015,33.92702239330832
10/09/2015,34.30202131134547
11/09/2015,34.53675434831049
14/09/2015,34.473810801683264
15/09/2015,34.893828795164424
16/09/2015,35.0860128274522
17/09/2015,34.693943116970765
18/09/2015,34.22811745889719
21/09/2015,34.6195891963663
22/09/2015,34.1864454311752
23/09/2015,34.21969355240163
24/09/2015,34.277159637638476
25/09/2015,34.31074191208588
28/09/2015,33.669136845372414
29/09/2015,33.42876849647795
30/09/2015,34.16347523831799
01/10/2015,34.07029685644383
02/10/2015,34.51246801564212
05/10/2015,35.21818884996416
06/10/2015,35.36271460208729
07/10/2015,35.35126714863908
08/10/2015,35.52916437927593
09/10/2015,35.71514389892346
12/10/2015,35.59792573223034
13/10/2015,35.47692812459137
14/10/2015,35.46843590824908
15/10/2015,35.77377369823771
16/10/2015,35.82836616517737
19/10/2015,35.92151732107753
20/10/2015,35.684448262957154
21/10/2015,35.59571872478024
22/10/2015,36.41199893480973
23/10/2015,37.62383713170088
26/10/2015,37.34414830728952
27/10/2015,36.95994852320133
28/10/2015,37.67940851597608
29/10/2015,37.517467189664714
30/10/2015,37.299515567930996
02/11/2015,37.725557023202605
03/11/2015,38.15223636418558
04/11/2015,38.06616064328419
05/11/2015,37.8468564015434
06/11/2015,37.917487595162335
09/11/2015,37.501100684361816
10/11/2015,36.97702062101236
11/11/2015,36.90700397341563
12/11/2015,36.618671994018705
13/11/2015,35.92141520302959
16/11/2015,36.45050823161078
17/11/2015,36.383369154078416
18/11/2015,37.13222407166749
19/11/2015,37.41062692020673
20/11/2015,37.59593508884767
23/11/2015,37.362229751783296
24/11/2015,37.57932944212629
25/11/2015,37.32593551428698
27/11/2015,37.38202298858013
30/11/2015,37.572219354760286
01/12/2015,37.81902488694795
02/12/2015,37.51390842061213
03/12/2015,37.009752188231396
04/12/2015,37.96560091751146
07/12/2015,37.681602846897356
08/12/2015,37.64107265031558
09/12/2015,37.045422724742366
10/12/2015,37.16496747236035
11/12/2015,36.51183783519091
14/12/2015,36.690544873285674
15/12/2015,36.766396066496064
16/12/2015,37.18862144771113
17/12/2015,36.563430999043256
18/12/2015,35.704347691181994
21/12/2015,36.08857472423545
22/12/2015,36.39358979274284
23/12/2015,36.73903614006481
24/12/2015,36.67335084698589
28/12/2015,36.53330320557887
29/12/2015,37.03220215300649
30/12/2015,36.745949503106424
31/12/2015,36.17187436483639
04/01/2016,35.8087249346828
05/01/2016,35.584066830753905
06/01/2016,34.967868425283164
07/01/2016,33.85449636352327
08/01/2016,33.68003135302462
11/01/2016,33.9844484415723
12/01/2016,34.29168751687429
13/01/2016,33.468225602651785
14/01/2016,34.12255108466344
15/01/2016,33.00668626338657
19/01/2016,32.82156470326728
20/01/2016,32.526798940357935
21/01/2016,32.561415710291485
22/01/2016,33.483827089876634
25/01/2016,33.00743783984981
26/01/2016,33.28915397898412
27/01/2016,32.34754907111079
28/01/2016,32.58508397522263
29/01/2016,33.92261819947867
01/02/2016,33.769511558760826
02/02/2016,32.90428221954692
